,country,year,Tools,Vehicles,Weapons,Prom Tools,Prom Vehicles,Prom Weapons,amount,conflict,conflict-1-to-3,conflict-4-to-6,conflict-7-to-9,Prom USA,country encoded
1631,Germany,1982,0.0,13.0,1356.0,0.0,10.0,0.0,,,True,,,0.0,68
1632,Germany,1983,2.0,145.0,347.0,0.0,14.333333333333336,452.0,,,True,,,0.0,68
1633,Germany,1984,0.0,41.0,1030.0,0.0,14.333333333333336,452.0,,,True,,,0.0,68
1634,Germany,1985,0.0,76.0,100.0,0.0,4.333333333333333,452.0,,,True,True,,0.0,68
1636,Germany,1987,39.0,28.0,815.0,0.0,0.0,0.0,,,,True,,0.0,68
1637,Germany,1988,3.0,9.0,375.0,0.0,0.0,0.0,,,,True,True,0.0,68
1643,Ecuador,1960,0.0,4.0,15.0,0.0,7.666666666666668,0.0,,,True,True,True,0.0,54
1647,Ecuador,1966,0.0,11.0,20.0,0.0,4.0,0.0,,,True,True,True,0.0,54
1651,Ecuador,1970,0.0,93.0,10.0,0.0,3.0,0.0,,,True,True,True,0.0,54
1652,Ecuador,1971,0.0,4.0,30.0,0.0,33.666666666666664,3.333333333333333,,,True,True,True,0.0,54
1655,Ecuador,1974,6.0,40.0,178.0,0.0,14.0,10.0,,,True,True,True,0.0,54
1656,Ecuador,1975,4.0,57.0,111.0,2.0,26.0,59.33333333333334,,,True,True,True,0.0,54
1657,Ecuador,1976,0.0,53.0,101.0,3.333333333333333,34.333333333333336,96.33333333333331,,,True,True,True,0.0,54
1658,Ecuador,1977,0.0,27.0,125.0,3.333333333333333,50.0,130.0,,,True,True,True,0.0,54
1659,Ecuador,1978,0.0,8.0,65.0,1.3333333333333333,45.66666666666666,112.33333333333331,,,True,True,True,0.0,54
1660,Ecuador,1979,33.0,4.0,281.0,0.0,29.33333333333333,97.0,,,True,True,True,0.0,54
1661,Ecuador,1980,4.0,8.0,240.0,11.0,13.0,157.0,,,True,True,True,0.0,54
1662,Ecuador,1981,0.0,20.0,150.0,12.333333333333336,6.666666666666668,195.33333333333331,,,True,True,True,0.0,54
1663,Ecuador,1982,12.0,21.0,87.0,12.333333333333336,10.666666666666666,223.66666666666663,,,True,True,True,0.0,54
1664,Ecuador,1983,0.0,38.0,18.0,5.333333333333333,16.333333333333332,159.0,,,True,True,True,0.0,54
1666,Ecuador,1986,0.0,32.0,34.0,0.0,15.666666666666664,6.0,,,True,True,True,0.0,54
1670,Ecuador,1991,0.0,5.0,20.0,1.3333333333333333,6.0,0.0,,,True,True,True,0.0,54
1671,Ecuador,1992,0.0,2.0,72.0,0.0,6.333333333333332,6.666666666666668,,,True,True,True,0.0,54
1672,Ecuador,1993,0.0,2.0,50.0,0.0,6.333333333333332,30.66666666666667,,,True,True,True,0.0,54
1674,Ecuador,1995,0.0,4.0,83.0,4.666666666666667,3.333333333333333,40.66666666666666,,True,True,True,True,0.0,54
1676,Ecuador,1997,0.0,2.0,372.0,4.666666666666667,11.666666666666664,27.66666666666667,2757250.0,,True,True,True,912177.0,54
1679,Ecuador,2001,0.0,3.0,50.0,2.333333333333333,0.6666666666666666,0.0,20945709.0,,True,True,True,17712585.666666668,54
1682,Ecuador,2004,0.0,3.0,300.0,1.3333333333333333,2.6666666666666665,16.666666666666668,58218276.0,,True,True,True,41765349.0,54
1685,Ecuador,2007,0.0,4.0,3.0,0.0,3.333333333333333,100.0,40055607.0,,True,True,True,50140724.33333334,54
1686,Ecuador,2008,20.0,33.0,50.0,0.0,3.6666666666666665,1.0,28381535.0,,True,True,True,44086501.333333336,54
1687,Ecuador,2009,2.0,10.0,41.0,6.666666666666668,14.0,17.666666666666668,29678865.0,,True,True,True,37448065.66666666,54
1699,Egypt,1954,0.0,459.0,300.0,0.0,81.66666666666667,0.0,,,True,True,,0.0,55
1700,Egypt,1955,78.0,322.0,350.0,0.0,234.66666666666663,100.0,,,True,True,True,0.0,55
1701,Egypt,1956,0.0,165.0,250.0,26.0,341.0,216.66666666666663,,True,True,True,True,0.0,55
1702,Egypt,1957,0.0,167.0,50.0,26.0,315.3333333333333,300.0,,,True,True,True,0.0,55
1703,Egypt,1958,0.0,80.0,200.0,26.0,218.0,216.66666666666663,,,True,True,True,0.0,55
1705,Egypt,1960,163.0,476.0,500.0,66.66666666666667,129.0,83.33333333333333,,,True,True,True,0.0,55
1706,Egypt,1961,2.0,76.0,2620.0,121.0,232.0,233.33333333333331,,,True,True,True,0.0,55
1707,Egypt,1962,0.0,221.0,1016.0,121.66666666666669,230.66666666666663,1040.0,,,True,True,True,0.0,55
1708,Egypt,1963,0.0,180.0,579.0,55.0,257.6666666666667,1378.666666666667,,,True,True,True,0.0,55
1709,Egypt,1964,0.0,162.0,600.0,0.6666666666666666,159.0,1405.0,,,True,True,True,0.0,55
1710,Egypt,1965,54.0,151.0,675.0,0.0,187.66666666666663,731.6666666666665,,,True,True,True,0.0,55
1711,Egypt,1966,0.0,13.0,5350.0,18.0,164.33333333333334,618.0,,,True,True,True,0.0,55
1712,Egypt,1967,10.0,2163.0,2700.0,18.0,108.66666666666669,2208.333333333333,,True,True,True,True,0.0,55
1713,Egypt,1968,64.0,112.0,11020.0,21.33333333333333,775.6666666666665,2908.333333333333,,,True,True,True,0.0,55
1714,Egypt,1969,0.0,131.0,2295.0,24.66666666666667,762.6666666666665,6356.666666666668,,True,True,True,True,0.0,55
1715,Egypt,1970,30.0,394.0,50.0,24.66666666666667,802.0,5338.333333333333,,True,True,True,True,0.0,55
1716,Egypt,1971,11.0,1163.0,256.0,31.33333333333333,212.33333333333331,4455.0,,,True,True,True,0.0,55
1717,Egypt,1972,8.0,58.0,256.0,13.666666666666664,562.6666666666666,867.0,,,True,True,True,0.0,55
1718,Egypt,1973,8.0,98.0,376.0,16.333333333333332,538.3333333333334,187.33333333333331,,True,True,True,True,0.0,55
1719,Egypt,1974,0.0,28.0,100.0,9.0,439.66666666666674,296.0,,,True,True,True,0.0,55
1720,Egypt,1975,0.0,64.0,5615.0,5.333333333333333,61.33333333333334,244.0,,,True,True,True,0.0,55
1721,Egypt,1976,20.0,46.0,258.0,2.6666666666666665,63.33333333333334,2030.333333333333,,,True,True,True,0.0,55
1722,Egypt,1977,0.0,40.0,9180.0,6.666666666666668,46.0,1991.0,,,True,True,True,0.0,55
1723,Egypt,1978,26.0,6.0,1408.0,6.666666666666668,50.0,5017.666666666667,,,True,True,True,0.0,55
1724,Egypt,1979,15.0,35.0,1986.0,15.333333333333336,30.66666666666667,3615.333333333334,,,True,True,True,0.0,55
1725,Egypt,1980,2.0,552.0,3132.0,13.666666666666664,27.0,4191.333333333333,,,True,True,True,0.0,55
1726,Egypt,1981,8.0,357.0,3840.0,14.333333333333336,197.66666666666663,2175.333333333333,,,True,True,True,0.0,55
1727,Egypt,1982,88.0,402.0,1620.0,8.333333333333334,314.6666666666667,2986.0,,,True,True,True,0.0,55
1728,Egypt,1983,51.0,254.0,488.0,32.666666666666664,437.0,2864.0,,,True,True,True,0.0,55
1729,Egypt,1984,12.0,82.0,6099.0,49.0,337.6666666666667,1982.666666666667,,,True,True,True,0.0,55
1730,Egypt,1985,34.0,274.0,539.0,50.33333333333334,246.0,2735.6666666666665,,,True,True,True,0.0,55
1731,Egypt,1986,2.0,124.0,560.0,32.333333333333336,203.33333333333331,2375.333333333333,,,True,True,True,0.0,55
1733,Egypt,1988,20.0,525.0,3749.0,12.0,132.66666666666666,535.6666666666666,,,True,True,True,0.0,55
1734,Egypt,1989,23.0,43.0,150.0,7.333333333333332,216.33333333333331,1605.666666666667,,,True,True,True,0.0,55
1735,Egypt,1990,7.0,855.0,1118.0,14.333333333333336,189.33333333333331,1469.0,,,True,True,True,0.0,55
1736,Egypt,1991,57.0,94.0,710.0,16.666666666666668,474.33333333333326,1672.333333333333,,,True,True,True,0.0,55
1738,Egypt,1993,0.0,343.0,354.0,32.0,316.3333333333333,841.0,,True,True,True,True,0.0,55
1739,Egypt,1994,25.0,555.0,201.0,29.66666666666667,145.66666666666666,586.3333333333334,,True,True,True,True,0.0,55
1740,Egypt,1995,0.0,152.0,166.0,19.0,299.3333333333333,416.66666666666674,,True,True,True,True,0.0,55
1741,Egypt,1996,0.0,90.0,4822.0,8.333333333333334,350.0,240.33333333333331,,True,True,True,True,0.0,55
1742,Egypt,1997,30.0,27.0,32.0,8.333333333333334,265.6666666666667,1729.666666666667,,True,True,True,True,0.0,55
1743,Egypt,1998,0.0,56.0,201.0,10.0,89.66666666666669,1673.333333333333,,True,True,True,True,0.0,55
1744,Egypt,1999,90.0,244.0,1122.0,10.0,57.66666666666666,1685.0,,,True,True,True,0.0,55
1745,Egypt,2000,46.0,278.0,600.0,40.0,109.0,451.66666666666674,1326020442.0,,True,True,True,0.0,55
1746,Egypt,2001,6.0,255.0,310.0,45.33333333333334,192.66666666666663,641.0,1300303436.0,,True,True,True,442006814.0,55
1748,Egypt,2003,260.0,250.0,615.0,17.333333333333332,180.0,303.3333333333333,1335235637.0,,True,True,True,1309263676.3333333,55
1749,Egypt,2004,40.0,412.0,203.0,88.66666666666669,170.66666666666666,308.3333333333333,1304172936.0,,True,True,True,1312335408.0,55
1750,Egypt,2005,0.0,15.0,755.0,100.0,223.0,272.6666666666667,1291722229.0,,True,True,True,1313625241.3333333,55
1751,Egypt,2006,46.0,7.0,1279.0,100.0,225.66666666666663,524.3333333333334,1289862897.0,,True,True,True,1310376934.0,55
1753,Egypt,2008,0.0,138.0,2028.0,15.333333333333336,7.333333333333332,878.0,1295576357.0,,True,True,True,1305708863.0,55
1754,Egypt,2009,1.0,14.0,7092.0,15.333333333333336,48.33333333333334,1302.3333333333333,1305210348.0,,True,True,True,1306993572.3333333,55
1756,Egypt,2011,0.0,176.0,1.0,5.333333333333333,68.33333333333333,3040.0,1304764651.0,,True,True,True,1302305433.3333333,55
1757,Egypt,2012,6.0,178.0,15.0,5.333333333333333,81.0,2364.333333333333,1307657425.0,,True,True,True,1305368198.0,55
1759,Egypt,2014,24.0,82.0,399.0,6.0,957.6666666666665,5.333333333333333,1306435627.0,True,True,True,True,1286583105.6666667,55
1760,Egypt,2015,23.0,155.0,4554.0,14.0,926.3333333333335,138.0,1349356785.0,True,True,True,True,1287140097.6666667,55
1768,El Salvador,1968,0.0,4.0,30.0,0.0,2.6666666666666665,0.0,,,True,True,,0.0,56
1770,El Salvador,1970,0.0,1.0,10.0,0.0,8.666666666666666,10.0,,,True,,True,0.0,56
1780,El Salvador,1982,0.0,41.0,44.0,0.0,13.0,0.0,,True,True,True,True,0.0,56
1781,El Salvador,1983,0.0,14.0,66.0,0.0,24.66666666666667,14.666666666666664,,True,True,True,True,0.0,56
1783,El Salvador,1985,0.0,16.0,66.0,0.0,40.0,36.66666666666666,,True,True,True,True,0.0,56
1799,Equatorial Guinea,1980,0.0,3.0,10.0,0.0,3.6666666666666665,0.0,,,True,,,0.0,57
1806,Equatorial Guinea,2008,2.0,5.0,3.0,0.0,10.666666666666666,0.0,44033.0,,True,True,True,53385.66666666666,57
1815,Eritrea,1995,0.0,8.0,50.0,0.0,7.0,0.0,,,True,,,0.0,58
1817,Eritrea,1998,0.0,10.0,100.0,2.0,5.0,16.666666666666668,,True,True,True,,0.0,58
1818,Eritrea,1999,1.0,4.0,242.0,2.0,5.666666666666668,33.333333333333336,,True,True,True,True,0.0,58
1820,Eritrea,2002,0.0,4.0,10.0,0.3333333333333333,2.0,80.66666666666667,1969450.0,,True,True,True,585971.3333333335,58
1822,Eritrea,2004,0.0,120.0,30.0,0.0,2.0,19.666666666666668,1766571.0,,True,True,True,1988980.666666667,58
1826,Estonia,1993,2.0,2.0,143.0,0.0,0.3333333333333333,0.0,,,True,,,0.0,59
1830,Estonia,1997,0.0,1.0,27.0,7.666666666666668,2.333333333333333,4.666666666666667,,,True,True,,0.0,59
1843,Estonia,2014,0.0,50.0,288.0,0.0,0.6666666666666666,0.0,8511000.0,,True,True,True,9372940.0,59
1855,Ethiopia,1962,0.0,4.0,39.0,3.0,12.666666666666664,0.0,,,True,True,True,0.0,60
1858,Ethiopia,1965,0.0,88.0,60.0,0.0,7.333333333333332,13.0,,True,True,True,True,0.0,60
1862,Ethiopia,1970,0.0,46.0,74.0,0.0,5.333333333333333,0.0,,True,True,True,True,0.0,60
1865,Ethiopia,1973,0.0,32.0,90.0,0.0,38.0,24.66666666666667,,True,True,True,True,0.0,60
1866,Ethiopia,1974,0.0,9.0,12.0,0.0,33.333333333333336,30.0,,True,True,True,True,0.0,60
1867,Ethiopia,1975,0.0,1.0,12.0,0.0,16.0,34.0,,True,True,True,True,0.0,60
1868,Ethiopia,1976,0.0,13.0,104.0,0.0,14.0,38.0,,True,True,True,True,0.0,60
1869,Ethiopia,1977,20.0,1039.0,4464.0,0.0,7.666666666666668,42.66666666666666,,True,True,True,True,0.0,60
1870,Ethiopia,1978,0.0,84.0,30.0,6.666666666666668,351.0,1526.666666666667,,True,True,True,True,0.0,60
1871,Ethiopia,1980,0.0,804.0,810.0,6.666666666666668,374.33333333333326,1498.0,,True,True,True,True,0.0,60
1875,Ethiopia,1984,0.0,62.0,250.0,8.0,80.66666666666667,0.0,,True,True,True,True,0.0,60
1876,Ethiopia,1985,0.0,30.0,80.0,8.0,100.66666666666669,83.33333333333333,,True,True,True,True,0.0,60
1882,Ethiopia,1997,4.0,8.0,309.0,0.0,1.3333333333333333,0.0,,,True,,True,0.0,60
1883,Ethiopia,1998,0.0,243.0,253.0,1.3333333333333333,4.0,103.0,,True,True,,True,0.0,60
1884,Ethiopia,1999,0.0,4.0,106.0,1.3333333333333333,83.66666666666667,187.33333333333331,,True,True,True,True,0.0,60
1885,Ethiopia,2000,3.0,2.0,10.0,1.3333333333333333,85.0,222.66666666666663,409462.0,True,True,True,,0.0,60
1887,Ethiopia,2003,0.0,5.0,18.0,1.0,6.666666666666668,3.333333333333333,4901611.0,True,True,True,True,1655241.666666667,60
1889,Ethiopia,2011,0.0,219.0,1344.0,0.0,2.6666666666666665,0.0,764893.0,True,True,True,True,10933564.0,60
1890,Ethiopia,2012,0.0,12.0,151.0,0.0,75.66666666666667,448.0,5619568.0,True,True,True,True,5419709.0,60
1904,Finland,1961,0.0,4.0,200.0,0.0,70.33333333333333,0.0,,,True,True,True,0.0,62
1905,Finland,1962,0.0,40.0,400.0,0.0,45.0,66.66666666666667,,,True,True,True,0.0,62
1906,Finland,1963,0.0,2.0,58.0,0.0,56.33333333333334,200.0,,,True,True,True,0.0,62
1907,Finland,1965,0.0,87.0,148.0,0.0,14.0,152.66666666666666,,,True,True,True,0.0,62
1911,Finland,1970,12.0,17.0,200.0,0.6666666666666666,0.3333333333333333,42.66666666666666,,,True,True,True,0.0,62
1913,Finland,1973,5.0,13.0,105.0,4.0,9.666666666666666,66.66666666666667,,,True,True,True,0.0,62
1917,Finland,1977,1.0,50.0,104.0,3.333333333333333,12.333333333333336,37.333333333333336,,,True,True,True,0.0,62
1918,Finland,1978,12.0,28.0,858.0,3.6666666666666665,19.666666666666668,72.0,,,True,True,True,0.0,62
1919,Finland,1979,0.0,1.0,4.0,4.333333333333333,29.0,320.6666666666667,,,True,True,True,0.0,62
1921,Finland,1981,0.0,40.0,264.0,4.0,13.0,287.3333333333333,,,True,True,True,0.0,62
1922,Finland,1982,0.0,6.0,200.0,0.0,17.0,89.33333333333331,,,True,True,True,0.0,62
1924,Finland,1984,5.0,32.0,845.0,1.0,16.0,154.66666666666666,,,True,True,True,0.0,62
1925,Finland,1986,0.0,61.0,66.0,2.6666666666666665,11.333333333333336,281.6666666666667,,,True,True,True,0.0,62
1927,Finland,1988,4.0,25.0,626.0,9.0,20.33333333333333,88.0,,,True,True,True,0.0,62
1929,Finland,1990,22.0,7.0,9.0,10.333333333333334,8.333333333333334,488.66666666666674,,,True,True,True,0.0,62
1930,Finland,1991,0.0,120.0,840.0,8.666666666666666,10.666666666666666,425.66666666666674,,,True,True,True,0.0,62
1931,Finland,1992,19.0,168.0,1218.0,7.333333333333332,42.333333333333336,497.0,,,True,True,True,0.0,62
1932,Finland,1993,0.0,140.0,175.0,13.666666666666664,98.33333333333331,689.0,,,True,True,True,0.0,62
1933,Finland,1995,0.0,1.0,1.0,6.333333333333332,102.66666666666669,464.33333333333326,,,True,True,True,0.0,62
1938,Finland,2000,4.0,57.0,504.0,1.0,3.0,5.333333333333333,19000.0,,True,True,True,0.0,62
1940,Finland,2002,18.0,140.0,350.0,1.3333333333333333,41.0,168.0,36000.0,,True,True,True,33662.666666666664,62
1944,Finland,2006,19.0,27.0,325.0,31.33333333333333,19.0,50.0,,,True,True,True,0.0,62
1945,Finland,2007,0.0,18.0,1700.0,28.33333333333333,26.0,158.33333333333334,2322.0,,True,True,True,0.0,62
1946,Finland,2008,0.0,10.0,300.0,6.333333333333332,15.0,725.0,8044.0,,True,True,True,774.0,62
1947,Finland,2009,24.0,6.0,208.0,6.333333333333332,18.33333333333333,775.0,10102.0,,True,True,True,3455.333333333333,62
1952,Finland,2014,0.0,100.0,906.0,0.0,8.333333333333334,72.33333333333333,12394.0,,True,True,True,9185.0,62
1954,Finland,2016,0.0,28.0,180.0,0.0,33.333333333333336,664.6666666666666,,,True,True,True,13150.0,62
1955,Finland,2017,0.0,16.0,548.0,0.0,42.66666666666666,701.3333333333335,,,True,True,True,9160.666666666666,62
1963,France,1956,0.0,394.0,232.0,42.0,434.0,0.0,,True,True,True,True,0.0,63
1966,France,1959,0.0,242.0,153.0,25.0,223.0,77.33333333333333,,,True,True,True,0.0,63
1968,France,1961,0.0,1.0,168.0,0.0,120.66666666666669,51.0,,True,True,True,True,0.0,63
1969,France,1962,4.0,4.0,250.0,0.0,86.33333333333331,107.0,,True,True,True,True,0.0,63
1970,France,1963,80.0,56.0,350.0,1.3333333333333333,7.0,139.33333333333334,,,True,True,True,0.0,63
1972,France,1965,100.0,7.0,252.0,28.0,20.33333333333333,200.0,,,True,True,True,0.0,63
1975,France,1968,4.0,7.0,662.0,33.333333333333336,19.666666666666668,164.0,,,True,True,True,0.0,63
1976,France,1970,0.0,100.0,250.0,1.3333333333333333,19.666666666666668,220.66666666666663,,,True,True,True,0.0,63
1989,France,1988,16.0,6.0,300.0,0.0,42.0,0.0,,,True,True,True,0.0,63
1993,France,1995,0.0,8.0,500.0,0.0,1.0,0.0,,,True,True,True,0.0,63
1995,France,1997,0.0,5.0,500.0,171.33333333333334,6.0,166.66666666666666,,,True,True,True,0.0,63
1996,France,1999,12.0,1.0,5012.0,171.33333333333334,4.0,166.66666666666666,,,True,True,True,0.0,63
2002,France,2005,40.0,5.0,110.0,55.33333333333334,5.666666666666668,66.66666666666667,,,True,True,True,0.0,63
2003,France,2006,0.0,18.0,8.0,66.66666666666667,2.333333333333333,103.33333333333331,,,True,True,True,0.0,63
2006,France,2009,71.0,3.0,88.0,5.333333333333333,6.0,769.0,37000.0,,True,True,True,10666.666666666666,63
2007,France,2010,19.0,8.0,260.0,29.0,1.0,795.6666666666665,,,True,True,True,23000.0,63
2010,France,2015,24.0,12.0,200.0,0.0,11.666666666666664,0.0,35000000.0,,True,True,True,26671088.66666667,63
2013,Gabon,1960,0.0,15.0,4.0,0.0,0.0,0.0,,,,,,0.0,65
2023,Gabon,1973,0.0,9.0,12.0,0.0,1.6666666666666667,0.0,,,True,True,True,0.0,65
2026,Gabon,1976,0.0,7.0,10.0,0.0,6.0,4.0,,,True,True,True,0.0,65
2027,Gabon,1977,0.0,4.0,9.0,0.0,5.333333333333333,3.333333333333333,,,True,True,True,0.0,65
2030,Gabon,1981,0.0,27.0,24.0,1.0,8.0,0.0,,,True,True,True,0.0,65
2031,Gabon,1982,0.0,10.0,7.0,1.0,17.0,8.0,,,True,True,True,0.0,65
2034,Gabon,1985,2.0,37.0,109.0,0.0,6.666666666666668,2.333333333333333,,,True,True,True,0.0,65
2037,Gabon,2004,0.0,14.0,16.0,0.0,0.0,0.3333333333333333,381143.0,,True,True,,236903.33333333328,65
2040,Gabon,2010,24.0,2.0,24.0,0.0,0.0,0.0,1172446.0,,True,True,True,696187.6666666665,65
2052,Georgia,1999,0.0,7.0,5.0,0.3333333333333333,45.0,0.0,,,True,True,,0.0,67
2053,Georgia,2001,0.0,4.0,6.0,0.3333333333333333,44.0,1.6666666666666667,40443672.0,,True,True,True,2012131.666666667,67
2055,Georgia,2003,0.0,7.0,38.0,0.0,19.666666666666668,2.0,31122266.0,,True,True,,49629929.33333334,67
2056,Georgia,2004,0.0,142.0,60.0,0.0,22.0,14.666666666666664,38944676.0,True,True,True,True,57991886.33333334,67
2057,Georgia,2005,2.0,10.0,836.0,0.0,68.0,32.666666666666664,42104688.0,,True,True,True,57492221.0,67
2058,Georgia,2006,0.0,118.0,1233.0,0.6666666666666666,53.0,311.3333333333333,33764759.0,,True,True,True,37390543.333333336,67
2060,Georgia,2008,70.0,2.0,70.0,1.3333333333333333,49.33333333333334,689.6666666666665,162858160.0,True,True,True,True,60678178.0,67
2061,Georgia,2009,0.0,12.0,12.0,24.0,46.66666666666666,434.33333333333326,92950133.0,,True,True,True,100929335.33333331,67
2065,Georgia,2015,0.0,2.0,51.0,0.0,1.6666666666666667,3.333333333333333,66999562.0,,True,True,True,107257999.33333331,67
2067,Germany,1955,64.0,1937.0,343.0,0.0,254.66666666666663,52.0,,,True,True,,0.0,68
2068,Germany,1956,396.0,2445.0,8204.0,0.0,14.0,0.0,,,True,True,True,0.0,68
2069,Germany,1957,61.0,4111.0,781.0,0.0,0.6666666666666666,0.0,,,True,True,True,0.0,68
2070,Germany,1958,2212.0,2201.0,16.0,0.0,0.0,0.0,,,,True,True,0.0,68
2071,Germany,1959,548.0,1462.0,2121.0,0.0,0.0,0.0,,,,True,True,0.0,68
2072,Germany,1960,0.0,651.0,5550.0,0.0,0.0,0.0,,,,True,True,0.0,68
2073,Germany,1961,251.0,257.0,17500.0,0.0,0.0,0.0,,,,,True,0.0,68
2074,Germany,1962,1.0,50.0,9036.0,0.0,0.0,0.0,,,,,True,0.0,68
2075,Germany,1963,40.0,218.0,2080.0,0.0,0.0,0.0,,,,,True,0.0,68
2077,Germany,1965,270.0,601.0,1731.0,0.0,0.0,0.0,,,,,,0.0,68
2081,Germany,1969,6.0,132.0,320.0,0.0,0.0,0.0,,,,,,0.0,68
2082,Germany,1970,452.0,20.0,170.0,0.0,0.0,0.0,,,,,,0.0,68
2088,Germany,1976,381.0,19.0,681.0,0.0,0.0,0.0,,,,,,0.0,68
2093,Germany,1983,113.0,4.0,110.0,0.0,14.333333333333336,452.0,,,True,,,0.0,68
2094,Germany,1984,2.0,2.0,1828.0,0.0,14.333333333333336,452.0,,,True,,,0.0,68
2095,Germany,1985,0.0,154.0,430.0,0.0,4.333333333333333,452.0,,,True,True,,0.0,68
2096,Germany,1986,9.0,7.0,4717.0,0.0,0.0,0.0,,,,True,,0.0,68
2098,Germany,1988,3.0,4.0,1500.0,0.0,0.0,0.0,,,,True,True,0.0,68
2099,Germany,1989,27.0,14.0,79.0,0.0,0.0,0.0,,,,,True,0.0,68
2104,Germany,1996,7.0,13.0,3.0,0.3333333333333333,0.0,542.6666666666666,,,True,True,True,0.0,68
2108,Germany,2000,0.0,28.0,763.0,11.666666666666664,0.0,337.3333333333333,,,True,True,True,0.0,68
2113,Germany,2005,158.0,30.0,156.0,65.33333333333333,2.6666666666666665,102.0,,,True,True,True,0.0,68
2115,Germany,2007,4.0,20.0,1895.0,52.66666666666666,12.666666666666664,76.0,,,True,True,True,0.0,68
2116,Germany,2008,0.0,198.0,1000.0,52.66666666666666,10.0,76.0,,,True,True,True,0.0,68
2117,Germany,2009,4.0,26.0,3202.0,0.0,0.0,24.0,,,True,True,True,0.0,68
2141,Ghana,1977,2.0,2.0,2.0,2.0,2.6666666666666665,13.333333333333336,,,True,True,True,0.0,69
2148,Ghana,1998,0.0,2.0,3.0,0.0,2.0,0.0,,,True,,True,0.0,69
2149,Ghana,2000,0.0,2.0,20.0,0.0,0.6666666666666666,1.0,464422.0,,True,True,,0.0,69
2152,Ghana,2004,0.0,9.0,5.0,0.0,13.0,2.0,1862714.0,,True,True,True,1450391.0,69
2155,Ghana,2009,0.0,4.0,58.0,1.3333333333333333,1.3333333333333333,0.0,2536228.0,,True,True,True,2476699.333333333,69
2157,Ghana,2011,56.0,2.0,50.0,0.0,2.333333333333333,19.33333333333333,3254071.0,,True,True,True,3156416.666666666,69
2158,Ghana,2012,3.0,30.0,4.0,18.666666666666668,3.0,36.0,3091785.0,,True,True,True,3322573.0,69
2162,Greece,1949,0.0,105.0,587.0,0.0,0.0,0.0,,True,,,,0.0,70
2168,Greece,1955,30.0,23.0,36.0,0.0,94.33333333333331,0.0,,,True,True,,0.0,70
2170,Greece,1957,0.0,82.0,200.0,12.0,191.66666666666663,12.0,,,True,True,True,0.0,70
2171,Greece,1958,0.0,557.0,85.0,12.0,210.0,78.66666666666667,,,True,True,True,0.0,70
2172,Greece,1959,0.0,94.0,104.0,2.0,388.0,95.0,,,True,True,True,0.0,70
2173,Greece,1960,0.0,808.0,334.0,0.0,244.33333333333331,129.66666666666666,,,True,True,True,0.0,70
2174,Greece,1961,0.0,2.0,1786.0,0.0,486.33333333333326,174.33333333333337,,,True,True,True,0.0,70
2176,Greece,1963,9.0,178.0,164.0,0.0,285.0,706.6666666666665,,,True,True,True,0.0,70
2177,Greece,1964,0.0,51.0,200.0,3.0,75.0,650.0,,,True,True,True,0.0,70
2178,Greece,1965,0.0,23.0,2630.0,3.0,91.33333333333331,121.33333333333331,,,True,True,True,0.0,70
2180,Greece,1967,0.0,39.0,74.0,2.0,30.66666666666667,943.3333333333335,,,True,True,True,0.0,70
2181,Greece,1968,0.0,25.0,12.0,2.0,26.66666666666667,901.3333333333335,,,True,True,True,0.0,70
2182,Greece,1969,5.0,173.0,305.0,2.0,27.33333333333333,28.66666666666667,,,True,True,True,0.0,70
2183,Greece,1970,0.0,71.0,4.0,1.6666666666666667,79.0,130.33333333333334,,,True,True,True,0.0,70
2184,Greece,1971,2.0,69.0,71.0,1.6666666666666667,89.66666666666669,107.0,,,True,True,True,0.0,70
2185,Greece,1972,0.0,43.0,350.0,2.333333333333333,104.33333333333331,126.66666666666669,,,True,True,True,0.0,70
2186,Greece,1973,0.0,1.0,50.0,0.6666666666666666,61.0,141.66666666666666,,,True,True,True,0.0,70
2187,Greece,1974,105.0,525.0,3789.0,0.6666666666666666,37.66666666666666,157.0,,,True,True,True,0.0,70
2188,Greece,1975,9.0,121.0,131.0,35.0,189.66666666666663,1396.333333333333,,,True,True,True,0.0,70
2189,Greece,1976,0.0,12.0,75.0,38.0,215.66666666666663,1323.3333333333333,,,True,True,True,0.0,70
2190,Greece,1977,0.0,63.0,2400.0,38.0,219.33333333333331,1331.6666666666667,,,True,True,True,0.0,70
2191,Greece,1978,21.0,25.0,12.0,3.0,65.33333333333333,868.6666666666665,,,True,True,True,0.0,70
2192,Greece,1979,0.0,129.0,146.0,7.0,33.333333333333336,829.0,,,True,True,True,0.0,70
2193,Greece,1980,21.0,32.0,579.0,7.0,72.33333333333333,852.6666666666665,,,True,True,True,0.0,70
2194,Greece,1981,0.0,112.0,1635.0,14.0,62.0,245.66666666666663,,,True,True,True,0.0,70
2195,Greece,1982,14.0,19.0,142.0,7.0,91.0,786.6666666666665,,,True,True,True,0.0,70
2196,Greece,1983,26.0,56.0,331.0,11.666666666666664,54.33333333333334,785.3333333333335,,,True,True,True,0.0,70
2197,Greece,1984,1.0,46.0,1697.0,13.333333333333336,62.33333333333334,702.6666666666665,,,True,True,True,0.0,70
2198,Greece,1985,2.0,125.0,24.0,13.666666666666664,40.333333333333336,723.3333333333335,,,True,True,True,0.0,70
2199,Greece,1986,5.0,300.0,1554.0,9.666666666666666,75.66666666666667,684.0,,,True,True,True,0.0,70
